COLLECTION_SYSTEM,collection_sys_description,MasterStationID,MasterStationName,CollectionStationName,COMMENTS,SiteType,ANALOG_CHANNEL,STATION_ID,SYSTEM_NAME,DatasetType,MEASURING_DEVICE,DEVICE_TYPE,STATUS,LAT,LON,DataEntryMethod,Telemetry,StationPage,NoOfYears,StartYr,EndYr,TOTAL_RECORDS,TOTAL_NEGATIVE,TOTAL_ZERO,TOTAL_REPEATED,TOTAL_ABOVE_MAX,TOTAL_LARGE_SPIKES,TOTAL_FLAGGED,TOTAL_NOT_FLAGGED,TOTAL_NEGATIVE_RATIO,TOTAL_ZERO_RATIO,TOTAL_REPEATED_RATIO,TOTAL_ABOVE_MAX_RATIO,TOTAL_LARGE_SPIKES_RATIO,TOTAL_FLAGGED_RATIO,TOTAL_NOT_FLAGGED_RATIO,IR_RECORDS,IR_NEGATIVE,IR_ZERO,IR_REPEATED,IR_ABOVE_MAX,IR_LARGE_SPIKES,IR_FLAGGED,IR_NOT_FLAGGED,NEGATIVE_IR_RATIO,ZERO_IR_RATIO,REPEATED_IR_RATIO,ABOVE_MAX_IR_RATIO,LARGE_SPIKES_IR_RATIO,FLAGGED_IR_RATIO,NOT_FLAGGED_IR_RATIO,NIR_RECORDS,NIR_NEGATIVE,NIR_ZERO,NIR_REPEATED,NIR_ABOVE_MAX,NIR_LARGE_SPIKES,NIR_FLAGGED,NIR_NOT_FLAGGED,NEGATIVE_NIR_RATIO,ZERO_NIR_RATIO,REPEATED_NIR_RATIO,ABOVE_MAX_NIR_RATIO,LARGE_SPIKES_NIR_RATIO,FLAGGED_NIR_RATIO,NOT_FLAGGED_NIR_RATIO,SEASONALITY_WEBPAGE
WEBER               ,Weber River Dataloggers,434,HOOPER CANAL                                                                    ,Hooper Canal                            ,Hooper Canal Diversion from the Willard Canal                                                                                                                                                           ,Conveyance,1.0,434,WEBER RIVER                                                 ,Observational,10 FOOT PARSHALL FLUME              ,,A,41.2301135,-112.017108,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=434,77,1948.0,2025.0,15861,0,3280,7806,4,0,11090,4771,0.0,29.57619477006312,70.38773669972949,0.03606853020739405,0.0,69.9199293865456,30.080070613454385,12558,0,903,7418,4,0,8325,4233,0.0,10.846846846846848,89.10510510510511,0.04804804804804805,0.0,66.292403248925,33.707596751075016,3303,0,2377,388,0,0,2765,538,0.0,85.96745027124774,14.032549728752262,0.0,0.0,83.71177717226763,16.288222827732366,https://flags-297769208259.us-west3.run.app/plot?id=434
SEVIER              ,Sevier River,472,WEST HATCH DITCH                                                                ,9149,West Hatch Ditch                                                                                                                                                                                        ,Conveyance,1.0,472,SEVIER RIVER                                                ,Observational,3 foot Parshall Flume               ,,A,37.62718634,-112.4876025,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=472,74,1951.0,2025.0,21105,0,5341,11458,42,0,16806,4299,0.0,31.780316553611804,68.17803165536118,0.24991074616208497,0.0,79.63041933191187,20.36958066808813,13019,0,2222,7789,42,0,10018,3001,0.0,22.180075863445797,77.7500499101617,0.41924535835496113,0.0,76.9490744296797,23.050925570320302,8086,0,3119,3669,0,0,6788,1298,0.0,45.94873305833824,54.05126694166176,0.0,0.0,83.94756369032896,16.052436309671037,https://flags-297769208259.us-west3.run.app/plot?id=472
CU_SCADA            ,CUWCD Scada,481,380 STARVATION RESERVOIR STORAGE CONTENTS                                       ,SD_CALC_RES_CONTENT                     ,Starvation Reservoir Content - Acre-Feet                                                                                                                                                                ,Reservoir,2.0,481,DUCHESNE RIVER                                              ,Observational,Gage                                ,DIGITAL     ,A,40.19313596,-110.4447086,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=481,33,1992.0,2025.0,11793,0,0,217,6,0,223,11570,0.0,0.0,97.30941704035875,2.690582959641256,0.0,1.8909522598151447,98.10904774018485,5902,0,0,76,0,0,76,5826,0.0,0.0,100.0,0.0,0.0,1.2876990850559134,98.71230091494408,5891,0,0,141,6,0,147,5744,0.0,0.0,95.91836734693877,4.081632653061225,0.0,2.495331862162621,97.50466813783738,https://flags-297769208259.us-west3.run.app/plot?id=481
SEVIER              ,Sevier River,492,EAST HATCH DITCH                                                                ,9128,East Hatch Ditch                                                                                                                                                                                        ,Conveyance,1.0,492,SEVIER RIVER                                                ,Observational,2 foot Parshall Flume               ,,A,37.63550715,-112.4329586,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=492,74,1951.0,2025.0,17882,0,6769,7617,255,0,14537,3345,0.0,46.56394029029373,52.397330948613885,1.7541445965467428,0.0,81.2940386981322,18.7059613018678,12598,0,2982,6630,227,0,9735,2863,0.0,30.631741140215716,68.10477657935286,2.331792501284027,0.0,77.27417050325448,22.725829496745515,5284,0,3787,987,28,0,4802,482,0.0,78.86297376093295,20.55393586005831,0.5830903790087464,0.0,90.87812263436791,9.121877365632097,https://flags-297769208259.us-west3.run.app/plot?id=492
CU_SCADA            ,CUWCD Scada,494,CUWCD MIDWAY UPPER DAM (OVERFLOW OR BY-PASS)                                    ,SCADA.UMFLOW.F_CV                       ,Upper Midway - SCADA River Gauge                                                                                                                                                                        ,Stream,1.0,494,PROVO RIVER                                                 ,Observational,                                    ,DIGITAL     ,A,40.55412404,-111.4331922,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=494,71,1950.0,2025.0,17638,0,277,1561,865,0,2703,14935,0.0,10.247872733999259,57.750647428782834,32.00147983721791,0.0,15.324866764939335,84.67513323506066,11744,0,233,1069,864,0,2166,9578,0.0,10.757156048014775,49.35364727608495,39.88919667590028,0.0,18.443460490463217,81.55653950953679,5894,0,44,492,1,0,537,5357,0.0,8.193668528864059,91.62011173184358,0.186219739292365,0.0,9.110960298608754,90.88903970139125,https://flags-297769208259.us-west3.run.app/plot?id=494
USBR                ,USBR,500,USBR WANSHIP RESERVOIR                                                          ,ROCKPORT RES|storage                    ,from ftp.usbr.gov/UC_Outgoing_Cron/ nwsdata.dat `ROCKPORT RESERVOIR`|`storage` at 8:30AM                                                                                                                ,Reservoir,1.0,500,WEBER RIVER                                                 ,Observational,USBR Gage                           ,,A,40.78778149,-111.4039367,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=500,77,1957.0,2025.0,126199,0,756,103624,0,0,104380,21819,0.0,0.7242766813565817,99.27572331864341,0.0,0.0,82.71063954547976,17.289360454520242,63647,0,310,51950,0,0,52260,11387,0.0,0.5931879066207424,99.40681209337926,0.0,0.0,82.10913318773862,17.89086681226138,62552,0,446,51674,0,0,52120,10432,0.0,0.8557175748273216,99.14428242517268,0.0,0.0,83.32267553395575,16.67732446604425,https://flags-297769208259.us-west3.run.app/plot?id=500
CU_SCADA            ,CUWCD Scada,501,530 STRAWBERRY AQUEDUCT INFLOW                                                  ,OCFLOW_HIST                             ,Strawberry Aqueduct Inflow                                                                                                                                                                              ,Conveyance,3.0,501,DUCHESNE RIVER                                              ,Observational,10` Parshall Flume                  ,DIGITAL     ,A,40.21589665,-111.106087,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=501,49,1953.0,2025.0,14979,0,494,4291,713,1,5472,9507,0.0,9.027777777777777,78.41739766081871,13.029970760233919,0.01827485380116959,36.531143601041464,63.468856398958536,8497,0,202,2303,713,1,3192,5305,0.0,6.328320802005012,72.14912280701753,22.337092731829575,0.03132832080200501,37.56619983523596,62.43380016476403,6482,0,292,1988,0,0,2280,4202,0.0,12.80701754385965,87.19298245614036,0.0,0.0,35.174328910829985,64.82567108917002,https://flags-297769208259.us-west3.run.app/plot?id=501
DUCHESNE            ,Duchesne River,509,070 RHOADES CANAL                                                               ,8428,Rhoades Canal                                                                                                                                                                                           ,Conveyance,2.0,509,DUCHESNE RIVER                                              ,Observational,Estimate                            ,DIGITAL     ,A,40.47764471,-110.8268015,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=509,76,1949.0,2025.0,14840,0,2127,3784,555,0,6428,8412,0.0,33.08960796515245,58.867454884878654,8.634100808960797,0.0,43.315363881401616,56.684636118598384,12023,0,1227,2866,555,0,4610,7413,0.0,26.616052060737527,62.16919739696313,12.039045553145336,0.0,38.343175580138066,61.656824419861934,2817,0,900,918,0,0,1818,999,0.0,49.504950495049506,50.495049504950494,0.0,0.0,64.5367412140575,35.46325878594249,https://flags-297769208259.us-west3.run.app/plot?id=509
DUCHESNE            ,Duchesne River,510,160 FARM CREEK CANAL                                                            ,8592,Farm Creek Canal                                                                                                                                                                                        ,Conveyance,3.0,510,DUCHESNE RIVER                                              ,Observational,Recorder                            ,FLOWMETER   ,A,40.40155806,-110.7632903,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=510,77,1949.0,2025.0,14356,1,1375,2743,219,0,4304,10052,0.023234200743494422,31.94702602230483,63.73141263940521,5.088289962825279,0.0,29.980495959877402,70.0195040401226,12272,1,826,2159,216,0,3168,9104,0.03156565656565657,26.073232323232325,68.15025252525253,6.8181818181818175,0.0,25.814863102998697,74.1851368970013,2084,0,549,584,3,0,1136,948,0.0,48.32746478873239,51.40845070422535,0.2640845070422535,0.0,54.510556621881,45.489443378119006,https://flags-297769208259.us-west3.run.app/plot?id=510
DUCHESNE            ,Duchesne River,512,190 JASPER PIKE CANAL                                                           ,8200,JASPER PIKE WATER FLOW 8200                                                                                                                                                                             ,Conveyance,3.0,512,DUCHESNE RIVER                                              ,Observational,Recorder                            ,DIGITAL     ,A,40.38552079,-110.7444065,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=512,85,1935.0,2025.0,15808,0,1595,5814,421,0,7736,8072,0.0,20.61789038262668,75.15511892450878,5.442088934850052,0.0,48.93724696356275,51.06275303643725,13556,0,935,5033,421,0,6295,7261,0.0,14.853057982525813,79.95234312946783,6.687847498014297,0.0,46.43700206550605,53.56299793449395,2252,0,660,781,0,0,1441,811,0.0,45.80152671755725,54.19847328244275,0.0,0.0,63.98756660746003,36.01243339253997,https://flags-297769208259.us-west3.run.app/plot?id=512
DUCHESNE            ,Duchesne River,513,360 PIONEER CANAL                                                               ,8768,Pioneeer at Head                                                                                                                                                                                        ,Conveyance,4.0,513,DUCHESNE RIVER                                              ,Observational,Recorder                            ,DIGITAL     ,A,40.2839802,-110.4633858,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=513,68,1953.0,2025.0,13263,1,1374,3426,304,0,5065,8198,0.019743336623889437,27.12734452122409,67.64067127344521,6.001974333662389,0.0,38.18894669380985,61.81105330619015,11446,1,912,2885,300,0,4058,7388,0.02464268112370626,22.47412518482011,71.09413504189256,7.392804337111877,0.0,35.45343351389131,64.54656648610867,1817,0,462,541,4,0,1007,810,0.0,45.87884806355512,53.72393247269116,0.3972194637537239,0.0,55.4210236653825,44.5789763346175,https://flags-297769208259.us-west3.run.app/plot?id=513
DUCHESNE            ,Duchesne River,516,420 DUCHESNE FEEDER CANAL                                                       ,8078,DUCHESNE FEEDER CANAL                                                                                                                                                                                   ,Conveyance,1.0,516,DUCHESNE RIVER                                              ,Observational,CR-10 DATA LOGGER & AUTOMATIC GATE  ,DIGITAL     ,A,40.1713339,-110.3030198,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=516,84,1942.0,2025.0,18024,0,1314,1815,11,0,3140,14884,0.0,41.847133757961785,57.80254777070064,0.35031847133757965,0.0,17.42121615623613,82.57878384376387,14699,0,742,1309,10,0,2061,12638,0.0,36.00194080543426,63.51285783600195,0.4852013585638039,0.0,14.021361997414791,85.9786380025852,3325,0,572,506,1,0,1079,2246,0.0,53.01204819277109,46.8952734012975,0.09267840593141798,0.0,32.45112781954887,67.54887218045113,https://flags-297769208259.us-west3.run.app/plot?id=516
DWCCC               ,Davis and Weber Counties Canal Company,518,DWCCC AT HEADWORKS                                                              ,Headworks ADFM Flow                     ,                                                                                                                                                                                                        ,Conveyance,1.0,518,WEBER RIVER                                                 ,Observational,                                    ,,A,41.13761059,-111.8874451,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=518,51,1975.0,2025.0,11673,0,3823,2775,2,1,6600,5073,0.0,57.92424242424242,42.04545454545455,0.030303030303030304,0.015151515151515152,56.54073502955539,43.459264970444615,8730,0,1312,2639,2,1,3953,4777,0.0,33.18998229193018,66.7594232228687,0.05059448520111307,0.025297242600556536,45.28064146620848,54.71935853379153,2943,0,2511,136,0,0,2647,296,0.0,94.86210804684548,5.137891953154514,0.0,0.0,89.94223581379545,10.057764186204553,https://flags-297769208259.us-west3.run.app/plot?id=518
DUCHESNE            ,Duchesne River,522,423 U. S. DRY GULCH                                                             ,8718,423 U. S. DRY GULCH                                                                                                                                                                                     ,Conveyance,2.0,522,DUCHESNE RIVER                                              ,Observational,                                    ,FLOWMETER   ,A,40.17878172,-110.1645211,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=522,66,1942.0,2023.0,14333,0,1760,6070,38,0,7857,6476,0.0,22.400407280132367,77.25595010818378,0.4836451571846761,0.0,54.81755389660224,45.18244610339776,11635,0,838,5174,38,0,6039,5596,0.0,13.876469614174534,85.67643649610864,0.6292432521940718,0.0,51.903738719381174,48.096261280618826,2698,0,922,896,0,0,1818,880,0.0,50.71507150715071,49.28492849284928,0.0,0.0,67.38324684951816,32.616753150481834,https://flags-297769208259.us-west3.run.app/plot?id=522
